,facility_name,address,community_area,phone_number,zipcode,operation_time,longitude,latitude,x_coordinate,y_coordinate,service_type,notes
2018,Regional Senior Center (Southwest),6117 S Kedzie Ave,,(312) 747-0440,60629,Mon - Fri 8:30 A.M. To 4:30 P.M. Sat 9:00 A.M. To 4:00 P.M.,-87.70315660949412,41.78229468702299,,,warming center,Seniors Only At This Location
2019,Regional Senior Center (Northwest),3160 N Milwaukee Ave,,(312) 744-6681,60618,Mon - Fri 8:30 A.M. To 4:30 P.M. Sat - Sun 9:00 A.M. To 4:00 P.M,-87.72265595766675,41.938325732152336,,,warming center,Seniors Only At This Location
2020,Regional Senior Center (Central West),2102 W Ogden Ave,,(312) 746-5300,60612,Mon - Fri 8:30 A.M. To 4:30 P.M. ,-87.67907470907325,41.870607218318284,,,warming center,Seniors Only At This Location
2021,Regional Senior Center (Southeast),1767 E 79th St,,(312) 747-0189,60649,Mon - Fri 8:30 A.M. To 4:30 P.M. Sat - Sun 9:00 A.M. To 4:00 P.M,-87.58127911489927,41.75148528422407,,,warming center,Seniors Only At This Location
2022,Regional Senior Center (Renaissance Court),78 E Washington St,,(312) 744-4550,60602,Mon - Fri 8:30 A.M. To 4:30 P.M. ,-87.62522219047514,41.88327494122517,,,warming center,Seniors Only At This Location
2023,Community Service Center (North Area Center),845 W Wilson Ave,,311,60640,Mon - Fri 9:00 A.M. To 5:00 P.M.,-87.65488723277781,41.96800354653189,,,warming center,
2024,Community Service Center (Englewood Center),1140 W 79th St,,311,60620,Mon - Fri 9:00 A.M. To 5:00 P.M.,-87.65293166824182,41.75052412095545,,,warming center,
2025,Community Service Center (Garfield Center),10 S Kedzie Ave,,311,60612,Mon - Fri 9:00 A.M. To 5:00 P.M.,-87.70617830105714,41.88083351336819,,,warming center,"Emergency shelter requests available 24 hours a day, call 3-1-1 for more information."
2026,Community Service Center (King Center),4314 S Cottage Grove Ave,,311,60653,Mon - Fri 9:00 A.M. To 5:00 P.M.,-87.60669752271548,41.81627355451758,,,warming center,
2027,Community Service Center (South Chicago Center),8650 S Commercial Ave,,311,60617,Mon - Fri 9:00 A.M. To 5:00 P.M.,-87.55147015689619,41.73767280915678,,,warming center,
2028,Police Station (District 1),1718 S State St,,(312) 745-4290,60616,Open Saturday And Sunday,-87.62736911979094,41.85875348329675,,,warming center,
2029,Police Station (District 2),5101 S Wentworth Ave,,(312) 747-8366,60609,Open Saturday And Sunday,-87.63063516381594,41.80181236132043,,,warming center,
2030,Police Station (District 3),7040 S Cottage Grove Ave,,(312) 747-8201,60637,Open Saturday And Sunday,-87.60565422037726,41.766487809914835,,,warming center,
2031,Police Station (District 4),2255 E 103rd St,,(312) 747-7581,60617,Open Saturday And Sunday,-87.56760626085435,41.708010995083974,,,warming center,
2032,Police Station (District 5),727 E 111th St,,(312) 747-8210,60628,Open Saturday And Sunday,-87.60546461966248,41.692768796775,,,warming center,
2033,Police Station (District 6),7808 S Halsted St,,(312) 745-3617,60620,Open Saturday And Sunday,-87.64413530585745,41.75227376972855,,,warming center,
2034,Police Station (District 7),1438 W 63rd St,,(312) 747-8223,60636,Open Saturday And Sunday,-87.66086368854025,41.779554236061244,,,warming center,
2035,Police Station (District 8),3420 W 63rd St,,(312) 747-8730,60629,Open Saturday And Sunday,-87.70886949846425,41.77891571742043,,,warming center,
2036,Police Station (District 9),3120 S Halsted St,,(312) 747-8227,60608,Open Saturday And Sunday,-87.64635129661039,41.83770312989609,,,warming center,
2037,Police Station (District 10),3315 W Ogden Ave,,(312) 747-7511,60623,Open Saturday And Sunday,-87.70861768829604,41.85661714075195,,,warming center,
2038,Police Station (District 11),3151 W Harrison St,,(312) 746-8386,60612,Open Saturday And Sunday,-87.70470139136083,41.87363569375314,,,warming center,
2039,Police Station (District 12),100 S Racine Ave,,(312) 746-8309,60607,Open Saturday And Sunday,-87.65718605280287,41.88029254022915,,,warming center,
2040,Police Station (District 13),937 N Wood St,,(312) 746-8357,60622,Open Saturday And Sunday,-87.6721713911488,41.89868827517644,,,warming center,
2041,Police Station (District 14),2150 N California Ave,,(312) 744-8250,60647,Open Saturday And Sunday,-87.6973694461494,41.92094381440253,,,warming center,
2042,Police Station (District 15),5701 W Madison St,,(312) 743-1440,60644,Open Saturday And Sunday,-87.7683326710416,41.88016139147908,,,warming center,
2043,Police Station (District 16),5151 N Milwaukee Ave,,(312) 742-4480,60630,Open Saturday And Sunday,-87.76622325596205,41.97406875064436,,,warming center,
2044,Police Station (District 17),4650 N Pulaski Rd,,(312) 742-4410,60630,Open Saturday And Sunday,-87.72801606446808,41.96617255036131,,,warming center,
2045,Police Station (District 18),1160 N Larrabee St,,(312) 742-5870,60610,Open Saturday And Sunday,-87.64321899032535,41.90324698797116,,,warming center,
2046,Police Station (District 19),850 W Addison St,,(312) 744-8320,60613,Open Saturday And Sunday,-87.65096073232333,41.94734508071834,,,warming center,
2047,Police Station (District 20),5400 N Lincoln Ave,,(312) 742-8714,60625,Open Saturday And Sunday,-87.69275364769919,41.97968036724137,,,warming center,
2048,Police Station (District 22),1900 W Monterey Ave,,(312) 745-0710,60643,Open Saturday And Sunday,-87.66849878751209,41.69137510453929,,,warming center,
2049,Police Station (District 24),6464 N Clark St,,(312) 744-5907,60626,Open Saturday And Sunday,-87.6711905180936,41.999646075961806,,,warming center,
2050,Police Station (District 25),5555 W Grand Ave,,(312) 746-8605,60639,Open Saturday And Sunday,-87.76438070966057,41.918443447300604,,,warming center,
2051,Library (Albany Park),5150 N Kimball Ave,,(312) 744-1933,60625,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.71358529181015,41.97484541004977,,,warming center,
2052,Library (Altgeld),13281 S. Corliss Ave,,(312) 747-3270,60827,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.60220329340268,41.654748194923336,,,warming center,
2053,Library (Archer Heights),5055 S Archer Ave,,(312) 747-9241,60632,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.72648637582104,41.8011516408391,,,warming center,
2054,Library (Austin),5615 W. Race Ave,,(312) 746-5038,60644,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.76572190710762,41.88923971478115,,,warming center,
2055,Library (Austin-Irving),6100 W Irving Park Rd,,(312) 744-6222,60634,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.77944829132372,41.95303345551321,,,warming center,
2056,Library (Avalon),8148 S Stony Island Ave ,,(312) 747-5234,60617,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.58587821773722,41.74634227351919,,,warming center,
2057,Library (Beverly),1962 W 95th St,,(312) 747-9673,60643,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.6718259361853,41.721201982994785,,,warming center,
2058,Library (Bezazian),1226 W Ainslie St,,(312) 744-0019,60640,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.66010941497308,41.97150782906277,,,warming center,
2059,Library (Blackstone),4904 S Lake Park Ave,,(312) 747-0511,60615,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.58911460582341,41.80549856317075,,,warming center,
2060,Library (Brainerd),1350 W 89th St,,(312) 747-6291,60620,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.65729514660165,41.73238846647307,,,warming center,
2061,Library (Brighton Park),4314 S Archer Ave,,(312) 747-0666,60632,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.70266951690104,41.8151249356551,,,warming center,
2062,Library (Bucktown-Wicker Park),1701 N Milwaukee Ave,,(312) 744-6022,60647,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.68034300369487,41.91227618114533,,,warming center,
2063,Library (Budlong Woods),5630 N Lincoln Ave,,(312) 742-9590,60659,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.69783932335078,41.984663209242136,,,warming center,
2064,Library (Canaryville),642 W 43rd St,,(312) 747-0644,60609,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.64256248524396,41.81533825960713,,,warming center,
2065,Library (Chicago Bee),3647 S State St,,(312) 747-6872,60609,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.62645562769922,41.82814460530432,,,warming center,
2066,Library (Chicago Lawn),6120 S Kedzie Ave ,,(312) 747-0639,60629,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.70329432075633,41.78197629571594,,,warming center,
2067,Library (Chinatown),2353 S Wentworth Ave,,(312) 747-8013,60616,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.63187088623415,41.84976142050114,,,warming center,
2068,Library (Clearing),6423 W 63rd Place,,(312) 747-5657,60638,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.78179293415415,41.77669602524939,,,warming center,
2069,Library (Coleman),731 E 63rd St,,(312) 747-7760,60637,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.60713524338108,41.78032733934338,,,warming center,
2070,"Library (Daley, Richard J.-Bridgeport)",3400 S Halsted St,,(312) 747-8990,60608,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.6462238075908,41.83254459934408,,,warming center,
2071,"Library (Daley, Richard M.-W Humboldt)",733 N Kedzie Ave,,(312) 743-0555,60612,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.70646180239689,41.89469362575641,,,warming center,
2072,Library (Douglass),3353 W 13th St,,(312) 747-3725,60623,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.70965742761399,41.86447035277306,,,warming center,
2073,Library (Dunning),7455 W Cornelia Ave,,(312) 743-0480,60634,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.81342276248131,41.94327523068454,,,warming center,
2074,Library (Edgebrook),5331 W Devon Ave,,(312) 744-8313,60646,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.7621183558191,41.99724412647362,,,warming center,
2075,Library (Edgewater),1210 W Elmdale Ave,,(312) 744-0718,60660,"M: Closed; Tu-th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed; ",-87.66078987686434,41.990942289427046,,,warming center,
2076,Library (Gage Park),2807 W 55th St,,(312) 747-0032,60632,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.69412961040405,41.79366459870096,,,warming center,
2077,Library (Galewood-Mont Clare),6871 W Belden Ave,,(312) 746-0165,60707,"M-th: 10am-6pm; F: 9am-5pm; Sa, Su: Closed",-87.79728784408778,41.92109609237066,,,warming center,
2078,Library (Garfield Ridge),6348 S Archer Ave,,(312) 747-6094,60638,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.78018573538776,41.79281923599342,,,warming center,
2079,Library (Greater Grand Crossing),1000 East 73rd St,,(312) 745-1608,60619,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.60040226851038,41.76231423275959,,,warming center,
2080,Library (Hall),4801 S Michigan Ave,,(312) 747-2541,60615,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.62272923100159,41.80740636174217,,,warming center,
2081,Library (Harold Washington-HWLC),400 S State St,,(312) 747-4300,60605,"M-th: 9am-9pm; F, Sa: 9am-5pm; Su: 1pm-5pm",-87.6277248103858,41.876895532791686,,,warming center,
2082,Library (Hegewisch),3048 E 130th St,,(312) 747-0046,60633,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.54920989297193,41.65923625090685,,,warming center,
2083,Library (Independence),3548 W Irving Park Rd,,(312) 744-0900,60618,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.71691771117403,41.95384370879839,,,warming center,
2084,Library (Jefferson Park),5363 W Lawrence Ave,,(312) 744-1998,60630,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.76172176849617,41.967562324592144,,,warming center,
2085,Library (Jeffery Manor),2401 E 100th St,,(312) 747-6479,60617,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.5654186415706,41.713490039788894,,,warming center,
2086,Library (Kelly),6151 S Normal Blvd,,(312) 747-8418,60621,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.63746875075267,41.782343495330295,,,warming center,
2087,Library (King),3436 S King Drive,,(312) 747-7543,60616,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.61739931187078,41.83225513635272,,,warming center,
2088,Library (Legler),115 S Pulaski Rd,,(312) 746-7730,60624,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.7255367645667,41.87930825979932,,,warming center,
2089,Library (Lincoln Belmont),1659 W Melrose St,,(312) 744-0166,60657,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.67026591076159,41.94051995055977,,,warming center,
2090,Library (Lincoln Park),1150 W Fullerton Ave,,(312) 744-1926,60614,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.65806679702911,41.9253163505702,,,warming center,
2091,Library (Little Village),2311 S Kedzie Ave,,(312) 745-1862,60623,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.70511291339608,41.84967263862272,,,warming center,
2092,Library (Logan Square),3030 W Fullerton Ave,,(312) 744-5295,60647,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.70341960696669,41.92478575057294,,,warming center,
2093,Library (Lozano),1805 S Loomis St,,(312) 746-4329,60608,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.66122498707978,41.857820778174656,,,warming center,
2094,Library (Manning),6 S Hoyne Ave,,(312) 746-6800,60612,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.67916344433422,41.88117718045707,,,warming center,
2095,Library (Mayfair),4400 W Lawrence Ave,,(312) 744-1254,60630,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.73825034916149,41.968151058825754,,,warming center,
2096,Library (McKinley Park),1915 W 35th St,,(312) 747-6082,60609,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.67343099318283,41.83035158005777,,,warming center,
2097,Library (Merlo),644 W Belmont Ave,,(312) 744-1139,60657,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.64568431625388,41.94009280245566,,,warming center,
2098,Library (Mount Greenwood),11010 S Kedzie Ave,,(312) 747-2805,60655,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.70091049850498,41.69298549752085,,,warming center,
2099,Library (Near North),310 W Division St,,(312) 744-0991,60610,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.6369110556418,41.90383476840986,,,warming center,
2100,Library (North Austin),5724 W North Ave,,(312) 746-4233,60639,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.76886746051726,41.909385967328426,,,warming center,
2101,Library (North Pulaski),4300 W North Ave,,(312) 744-9573,60639,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.73432031189344,41.90982103200537,,,warming center,
2102,Library (Northtown),6435 N California Ave,,(312) 744-2292,60645,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.69958791971804,41.998212242087206,,,warming center,
2103,Library (Oriole Park),7454 W Balmoral Ave,,(312) 744-1965,60656,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.81330682610985,41.97806049179239,,,warming center,
2104,Library (Portage-Cragin),5108 W Belmont Ave,,(312) 744-0152,60641,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.75463221938679,41.938785132222925,,,warming center,
2105,Library (Pullman),11001 S Indiana Ave,,(312) 747-2033,60628,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.61821423954542,41.6943993478663,,,warming center,
2106,Library (Roden),6083 N Northwest Highway,,(312) 744-1478,60631,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.79821674928576,41.99195084318547,,,warming center,
2107,Library (Rogers Park),6907 N Clark St,,(312) 744-0156,60626,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.67336257682068,42.006781595898914,,,warming center,
2108,Library (Roosevelt),1101 W Taylor St,,(312) 746-5656,60607,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.65444252925101,41.86943247966951,,,warming center,
2109,Library (Scottsdale),4101 W 79th St,,(312) 747-0193,60652,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.72436124811308,41.749352804211014,,,warming center,
2110,Library (Sherman Park),5440 S Racine Ave,,(312) 747-0477,60609,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.65497322295496,41.79522560459017,,,warming center,
2111,Library (South Chicago),9055 S Houston Ave,,(312) 747-8065,60617,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.54977619813424,41.73091178472393,,,warming center,
2112,Library (South Shore),2505 E 73rd St,,(312) 747-5281,60649,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.56213611616369,41.761792625982594,,,warming center,
2113,Library (Sulzer Regional),4455 N Lincoln Ave,,(312) 744-7616,60625,"M-th: 9am-9pm; F, Sa: 9am-5pm; Su: 1pm-5pm",-87.68448133764942,41.96250382118604,,,warming center,
2114,Library (Thurgood Marshall),7506 S Racine Ave,,(312) 747-5927,60620,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.65398226057334,41.75745172208852,,,warming center,
2115,Library (Toman),2708 S Pulaski Rd,,(312) 745-1660,60623,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.72452669499438,41.842057117097625,,,warming center,
2116,Library (Uptown),929 W Buena Ave,,(312) 744-8400,60613,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.65349928925056,41.95837819368438,,,warming center,
2117,Library (Vodak-East Side),3710 E 106th St,,(312) 747-5500,60617,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.53351069597107,41.70277012119965,,,warming center,
2118,Library (Walker),11071 S Hoyne Ave,,(312) 747-1920,60643,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.67413447354456,41.692425806405964,,,warming center,
2119,Library (Water Works),163 E Pearson St,,(312) 742-8811,60611,"M-th: 9am-7pm; F, Sa: 9am-5pm; Su: 1pm-5pm",-87.62299896446554,41.897534902298894,,,warming center,
2120,Library (West Belmont),3104 N Narragansett Ave,,(312) 746-5142,60634,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.78594973344748,41.93661158805253,,,warming center,
2121,Library (West Chicago Ave),4856 W Chicago Ave,,(312) 743-0260,60651,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.74789108131557,41.89500919818278,,,warming center,
2122,Library (West Englewood),1745 W 63rd St,,(312) 747-3481,60636,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.66814610717171,41.77934452087478,,,warming center,
2123,Library (West Lawn),4020 W 63rd St,,(312) 747-7381,60629,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.72357170491985,41.778718730032836,,,warming center,
2124,Library (West Pullman),830 W 119th St,,(312) 747-1425,60643,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.64351692717509,41.677842548079575,,,warming center,
2125,Library (West Town),1625 W Chicago Ave,,(312) 743-0450,60622,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.66849893256898,41.89603442529619,,,warming center,
2126,"Library (Whitney M. Young, Jr.)",7901 S King Drive,,(312) 747-0039,60619,"M, W: 10am-6pm;  Tu, Th: 12pm-8pm; F, Sa: 9am-5pm; Su: Closed",-87.6148795540565,41.75108787672468,,,warming center,
2127,Library (Woodson Regional),9525 S Halsted St,,(312) 747-6900,60628,"M-th: 9am-9pm; F, Sa: 9am-5pm; Su: 1pm-5pm",-87.64305653437839,41.72096170139649,,,warming center,
2128,Library (Wrightwood-Ashburn),8530 S Kedzie Ave,,(312) 747-2696,60652,"M, W: 12pm-8pm; Tu, Th: 10am-6pm; F, Sa: 9am-5pm; Su: Closed",-87.70215502694877,41.73836545679345,,,warming center,
2129,Community Service Center (Trina Davila Center),4312 W North Ave,,311,60639,Mon - Fri 9:00 A.M. To 5:00 P.M.,-87.7364671,41.9098432,,,warming center,
2130,Community Service Center (North Area Center),845 W. Wilson Avenue,,312-744-2580,60640,M-F 9am-5pm,-87.6542161,41.9651899,,,cooling center,
2131,Community Service Center (Trina Davila Center),4312 W. North Avenue,,312-744-2014,60639,M-F 9am-5pm,-87.7364671,41.9098392,,,cooling center,
2132,Library (Manning),6 S. Hoyne Avenue,,(312) 746-6800,60612,"M, W: 12PM-8PM; TU, TH: 10AM-6PM; F, SA: 9AM-5PM; SU: Closed",-87.67912029999968,41.881146196000486,,,cooling center,
2133,Police Station (District 6),7808 S Halsted St,,312-745-3617,60620,Open Saturday and Sunday,-87.64409240799966,41.7522402350005,,,cooling center,
2134,Library (Roosevelt),1101 W. Taylor Street,,(312) 746-5656,60607,"M, W: 12PM-8PM; TU, TH: 10AM-6PM; F, SA: 9AM-5PM; SU: Closed",-87.65444019499967,41.86946050300048,,,cooling center,
2135,Library (Sulzer Regional),4455 N. Lincoln Avenue,,(312) 744-7616,60625,"M-TH: 9AM-9PM; F, SA: 9AM-5PM; SU: 1PM-5PM",-87.68454845799965,41.962556161000464,,,cooling center,
2136,Police Station (District 8),3420 W 63rd St,,312-747-8730,60629,Open Saturday and Sunday,-87.70887055699967,41.778891108000494,,,cooling center,
2137,Police Station (District 16),5151 N Milwaukee Ave,,312-742-4480,60630,Open Saturday and Sunday,-87.76627061299968,41.97407614400049,,,cooling center,
2138,Community Service Center (South Chicago Center),8650 S. Commercial Avenue,,312-747-0500,60617,M-F 9am-5pm,-87.55143075999968,41.73767051100049,,,cooling center,
2139,Library (North Pulaski),4300 W. North Avenue,,(312) 744-9573,60639,"M, W: 10AM-6PM;  TU, TH: 12PM-8PM; F, SA: 9AM-5PM; SU: Closed",-87.73432101799966,41.90979038600045,,,cooling center,
2140,Library (Harold Washington-HWLC),400 S. State Street,,(312) 747-4300,60605,"M-TH: 9AM-9PM; F, SA: 9AM-5PM; SU: 1PM-5PM",-87.62768096199966,41.87684269200048,,,cooling center,
2141,Library (West Belmont),3104 N. Narragansett Avenue,,(312) 746-5142,60634,"M, W: 10AM-6PM;  TU, TH: 12PM-8PM; F, SA: 9AM-5PM; SU: Closed",-87.78591314199969,41.93666353700047,,,cooling center,
2142,Library (Avalon),8148 S. Stony Island Avenue ,,(312) 747-5234,60617,"M, W: 12PM-8PM; TU, TH: 10AM-6PM; F, SA: 9AM-5PM; SU: Closed",-87.58584021599967,41.74634028300045,,,cooling center,
2143,Police Station (District 24),6464 N Clark St,,312-744-5907,60626,Open Saturday and Sunday,-87.67114660699968,41.99963299100045,,,cooling center,
2144,Library (Brighton Park),4314 S. Archer Avenue,,(312) 747-0666,60632,"M, W: 10AM-6PM;  TU, TH: 12PM-8PM; F, SA: 9AM-5PM; SU: Closed",-87.70264867099968,41.815103560000466,,,cooling center,
2145,Library (McKinley Park),1915 W. 35th Street,,(312) 747-6082,60609,"M, W: 12PM-8PM; TU, TH: 10AM-6PM; F, SA: 9AM-5PM; SU: Closed",-87.67347433999964,41.830383233000475,,,cooling center,
2146,Library (Northtown),6435 N. California Avenue,,(312) 744-2292,60645,"M, W: 10AM-6PM;  TU, TH: 12PM-8PM; F, SA: 9AM-5PM; SU: Closed",-87.69963594299969,41.99861000700048,,,cooling center,
2147,Police Station (District 20),5400 N Lincoln Ave,,312-742-8714,60625,Open Saturday and Sunday,-87.69272016799965,41.979680921000465,,,cooling center,
2148,"Library (Daley, Richard M.-W Humboldt)",733 N. Kedzie Avenue,,(312) 743-0555,60612,"M, W: 10AM-6PM;  TU, TH: 12PM-8PM; F, SA: 9AM-5PM; SU: Closed",-87.70649554199969,41.89465784900045,,,cooling center,
2149,Library (Little Village),2311 S. Kedzie Avenue,,(312) 745-1862,60623,"M, W: 10AM-6PM;  TU, TH: 12PM-8PM; F, SA: 9AM-5PM; SU: Closed",-87.70514624099968,41.84964133200049,,,cooling center,
2150,Library (King),3436 S. King Drive,,(312) 747-7543,60616,"M, W: 10AM-6PM;  TU, TH: 12PM-8PM; F, SA: 9AM-5PM; SU: Closed",-87.61736186599967,41.83228286500048,,,cooling center,
2151,Library (Galewood-Mont Clare),6871 W. Belden Avenue,,(312) 746-0165,60707,"M-TH: 10AM-6PM; F: 9AM-5PM; SA, SU: Closed",-87.79735993199967,41.92112133900048,,,cooling center,
2152,Library (Canaryville),642 W. 43rd Street,,(312) 747-0644,60609,"M, W: 12PM-8PM; TU, TH: 10AM-6PM; F, SA: 9AM-5PM; SU: Closed",-87.64256016299964,41.81531014500047,,,cooling center,
2153,Library (Dunning),7455 W. Cornelia Avenue,,(312) 743-0480,60634,"M, W: 12PM-8PM; TU, TH: 10AM-6PM; F, SA: 9AM-5PM; SU: Closed",-87.81338992699966,41.94330429200045,,,cooling center,
2154,Library (Uptown),929 W. Buena Avenue,,(312) 744-8400,60613,"M, W: 10AM-6PM;  TU, TH: 12PM-8PM; F, SA: 9AM-5PM; SU: Closed",-87.65352690599968,41.958408389000454,,,cooling center,
